SiteID,852124,Site Timezone,-7,Data Timezone,-7,Longitude,-105.217559814,Latitude,39.7592353821
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind direction at 100m (deg),air temperature at 100m (C),air pressure at 100m (Pa)
2014,1,21,14,30,17.79,268.57,12.1,80710
2014,1,21,15,30,16.330000000000002,270.11,11.57,80780
2014,1,21,16,30,12.6,293.29,11.06,80750
2014,1,21,17,30,11.08,293.22,10.51,80770
2014,1,21,18,30,12.68,280.7,10.51,80740
2014,1,21,19,30,20.02,297.5,10.43,80720
2014,1,21,20,30,17.150000000000002,307.3,10.24,80750
2014,1,21,21,30,15.14,306.40000000000003,9.47,80770
2014,1,21,22,30,11.53,304.87,8.49,80760
2014,1,21,23,30,10.59,300.33,8.27,80750
2014,1,22,0,30,4.2700000000000005,298.51,7.5600000000000005,80730
2014,1,22,1,30,2.73,196.55,6.33,80730
2014,1,22,2,30,2.08,162.28,5.75,80710
2014,1,22,3,30,2.63,132.83,5.08,80680
2014,1,22,4,30,1.8,107.31,4.55,80680
2014,1,22,5,30,1.61,33.22,3.45,80690
2014,1,22,6,30,2.99,20.080000000000002,2.56,80690
2014,1,22,7,30,5.37,7.11,1.99,80680
2014,1,22,8,30,7.04,356.78000000000003,0.55,80680
2014,1,22,9,30,5.99,3.25,0.14,80710
2014,1,22,10,30,3.47,23.51,0.71,80680
2014,1,22,11,30,3.24,64.26,1.1500000000000001,80630
2014,1,22,12,30,3.2600000000000002,78.13,1.53,80600
2014,1,22,13,30,2.29,68.12,1.9000000000000001,80570
2014,1,22,14,30,2.7,78.28,2.19,80550
2014,1,22,15,30,2.61,73.64,2.27,80520
2014,1,22,16,30,3.42,57.44,2.23,80530
2014,1,22,17,30,5.19,60.620000000000005,1.77,80580
2014,1,22,18,30,4.55,81.85000000000001,1.3800000000000001,80630
2014,1,22,19,30,5.74,79.42,0,80670
2014,1,22,20,30,3.37,85.81,-1.79,80700
2014,1,22,21,30,6.890000000000001,88.8,-2.56,80740
2014,1,22,22,30,6.73,45.07,-3.58,80810
2014,1,22,23,30,8.85,14.66,-4.46,80900
2014,1,23,0,30,5.51,4.17,-4.82,80970
2014,1,23,1,30,5.7700000000000005,64.15,-5.53,81070
2014,1,23,2,30,5.09,85.53,-5.87,81100
2014,1,23,3,30,5.69,51.26,-6.76,81130
2014,1,23,4,30,4.55,45.77,-7.04,81210
2014,1,23,5,30,4.0200000000000005,49.27,-7.67,81300
2014,1,23,6,30,3.93,15.19,-8.45,81370
2014,1,23,7,30,3.67,8.19,-9.03,81420
2014,1,23,8,30,3.42,12.5,-9.25,81450
2014,1,23,9,30,2.62,26.5,-8.98,81490
2014,1,23,10,30,1.98,31.01,-8.48,81500
2014,1,23,11,30,1.84,73.52,-7.98,81510
2014,1,23,12,30,1.1500000000000001,111.87,-7.29,81520
2014,1,23,13,30,1.59,148.67000000000002,-6.66,81500
2014,1,23,14,30,1.28,139.93,-6.17,81470
2014,1,23,15,30,1.68,128.66,-5.93,81440
2014,1,23,16,30,2.0100000000000002,160.73,-5.95,81430
2014,1,23,17,30,1.19,211.04,-5.75,81410
2014,1,23,18,30,0.62,153.28,-5.07,81380
2014,1,23,19,30,0.4,123.52,-4.32,81320
2014,1,23,20,30,0.63,185.06,-3.14,81260
2014,1,23,21,30,0.73,186.11,-1.01,81240
2014,1,23,22,30,10.48,288.41,1.69,81200
2014,1,23,23,30,12.63,287.18,2.16,81180
2014,1,24,0,30,12.14,295.09000000000003,2.58,81170
2014,1,24,1,30,12.33,295.98,3.42,81140
2014,1,24,2,30,12.59,297.65000000000003,3.89,81110
2014,1,24,3,30,13.11,299.36,4.91,81080
2014,1,24,4,30,14.370000000000001,277.31,4.16,81080
2014,1,24,5,30,17.71,270.97,4.23,81060
2014,1,24,6,30,18.41,269.51,4.51,81040
2014,1,24,7,30,18.330000000000002,267.47,4.93,81010
2014,1,24,8,30,19.06,265.96,5.69,81010
2014,1,24,9,30,18.490000000000002,265.71,6.640000000000001,81020
2014,1,24,10,30,16.9,267.17,7.7700000000000005,81010
2014,1,24,11,30,14.18,272.75,8.620000000000001,80980
2014,1,24,12,30,11.32,288.47,9.07,80930
2014,1,24,13,30,11.620000000000001,297.24,9.47,80930
2014,1,24,14,30,13.3,307.67,10.03,80920
2014,1,24,15,30,12.65,295,9.43,80910
2014,1,24,16,30,13.33,268.99,9.08,80900
2014,1,24,17,30,15.780000000000001,266.92,9.18,80900
2014,1,24,18,30,15.63,269.3,9.540000000000001,80910
2014,1,24,19,30,13.85,277.91,9.48,80910
2014,1,24,20,30,13.950000000000001,281.59000000000003,9.11,80900
2014,1,24,21,30,15.85,277.48,8.45,80950
2014,1,24,22,30,18.22,276.77,7.67,80970
2014,1,24,23,30,18.490000000000002,283.66,7.44,80980
2014,1,25,0,30,14.790000000000001,285.41,8.06,80990
2014,1,25,1,30,11.38,265.79,8.25,80990
2014,1,25,2,30,11.99,264.95,9.22,80950
2014,1,25,3,30,10.59,262.27,9.47,80900
2014,1,25,4,30,10.16,257.98,10.53,80870
2014,1,25,5,30,8.08,248.41,9.82,80870
2014,1,25,6,30,5.15,233.64000000000001,9.96,80880
2014,1,25,7,30,4.86,230.47,9.82,80840
2014,1,25,8,30,3.02,250.09,9.06,80800
2014,1,25,9,30,3.2,5.08,9.03,80780
2014,1,25,10,30,1.11,123.23,9.8,80720
2014,1,25,11,30,0.32,1.3,10.73,80650
2014,1,25,12,30,9.3,298.31,12.27,80580
2014,1,25,13,30,12.16,287.99,11.72,80540
2014,1,25,14,30,14.81,303.05,10.46,80510
2014,1,25,15,30,8.4,276.77,10.74,80440
2014,1,25,16,30,11.49,264.88,9.38,80410
2014,1,25,17,30,17.34,266.65,8.31,80370
2014,1,25,18,30,18.59,267.33,8.14,80350
2014,1,25,19,30,18.990000000000002,269.62,8,80320
2014,1,25,20,30,18.73,271.19,7.99,80290
2014,1,25,21,30,19.38,270.8,7.94,80280
2014,1,25,22,30,18.67,271.27,7.86,80260
2014,1,25,23,30,16.95,271.73,7.7700000000000005,80260
2014,1,26,0,30,15.57,270.78000000000003,7.57,80270
2014,1,26,1,30,14.63,268.67,7.45,80260
2014,1,26,2,30,14.01,267.4,7.58,80230
2014,1,26,3,30,13.67,265.89,7.890000000000001,80190
2014,1,26,4,30,12.67,266.37,7.86,80150
2014,1,26,5,30,10.44,264.38,7.66,80130
2014,1,26,6,30,3.63,346.38,7.0200000000000005,80100
2014,1,26,7,30,6.53,275.47,7.26,80080
2014,1,26,8,30,8.44,246.16,7.45,80030
2014,1,26,9,30,13.97,274.19,8.23,79960
2014,1,26,10,30,16.5,285.35,8.57,79910
2014,1,26,11,30,17.580000000000002,294.11,8.75,79890
2014,1,26,12,30,16.990000000000002,282.8,8.74,79910
2014,1,26,13,30,17.59,280.35,8.55,79940
2014,1,26,14,30,16.54,272.41,8.35,79930
2014,1,26,15,30,7.0600000000000005,297.2,7.88,80030
2014,1,26,16,30,12.6,280.34000000000003,6.5,80030
2014,1,26,17,30,17.93,282.85,5.2,80130
2014,1,26,18,30,7.43,38.980000000000004,1.56,80360
2014,1,26,19,30,6.92,38.08,-1.6400000000000001,80450
2014,1,26,20,30,6.72,36.980000000000004,-3.95,80490
2014,1,26,21,30,4,44.02,-4.79,80530
2014,1,26,22,30,4.15,80,-6.12,80540
2014,1,26,23,30,3.8000000000000003,80.36,-6.36,80550
2014,1,27,0,30,3.83,65.3,-7.2700000000000005,80550
2014,1,27,1,30,3.0300000000000002,74.73,-7.9,80560
2014,1,27,2,30,2.57,76.07000000000001,-7.890000000000001,80520
2014,1,27,3,30,2.72,84.65,-8.14,80470
2014,1,27,4,30,3.1,68.78,-8.24,80460
2014,1,27,5,30,3.52,68.45,-8.55,80460
2014,1,27,6,30,3.93,72.24,-9.27,80460
2014,1,27,7,30,2.2800000000000002,52.65,-9.41,80420
2014,1,27,8,30,3.31,36.33,-9.48,80400
2014,1,27,9,30,4.24,17.75,-9.53,80410
2014,1,27,10,30,4.05,28.02,-9.22,80390
2014,1,27,11,30,4.61,31.75,-9.200000000000001,80370
2014,1,27,12,30,4.44,24.61,-8.950000000000001,80350
2014,1,27,13,30,4.53,29.82,-8.67,80360
2014,1,27,14,30,4.88,28.62,-8.84,80360
2014,1,27,15,30,4.9,26.23,-8.99,80360
2014,1,27,16,30,4.4,24.14,-9.03,80400
2014,1,27,17,30,3.59,2.59,-9.03,80460
2014,1,27,18,30,3.38,1.83,-9.15,80500
2014,1,27,19,30,2.85,358.12,-9.21,80520
2014,1,27,20,30,2.41,357.18,-9.21,80520
2014,1,27,21,30,1.8800000000000001,6.21,-9.23,80550
2014,1,27,22,30,1.29,330.98,-9.370000000000001,80570
2014,1,27,23,30,1.77,354.86,-9.450000000000001,80590
2014,1,28,0,30,1.9000000000000001,346.59000000000003,-9.67,80630
2014,1,28,1,30,1.34,351.32,-9.77,80660
2014,1,28,2,30,1.3900000000000001,20.42,-9.76,80690
2014,1,28,3,30,1.81,10.47,-9.94,80690
2014,1,28,4,30,0.66,21.26,-10.21,80730
2014,1,28,5,30,1.34,258.71,-10.61,80750
2014,1,28,6,30,1.58,194.82,-10.620000000000001,80750
2014,1,28,7,30,1.84,156.64000000000001,-10.08,80730
2014,1,28,8,30,3.1,133.17000000000002,-9.75,80740
2014,1,28,9,30,2.19,126.64,-8.57,80760
2014,1,28,10,30,3.27,3.3200000000000003,-5.1000000000000005,80710
2014,1,28,11,30,7.67,319.83,-3.18,80650
2014,1,28,12,30,13.96,306.25,-2.35,80570
2014,1,28,13,30,15.530000000000001,302.33,-1.6,80530
2014,1,28,14,30,18.2,300.45,-1.25,80480
2014,1,28,15,30,20.06,297.84000000000003,-1.09,80410
2014,1,28,16,30,22.1,295.83,-1.18,80380
2014,1,28,17,30,23.47,295.33,-0.92,80350
2014,1,28,18,30,20.37,299.24,-0.58,80330
2014,1,28,19,30,16.05,301.85,-0.73,80320
2014,1,28,20,30,16.41,297.06,-0.47000000000000003,80280
2014,1,28,21,30,20.71,287.15000000000003,0.04,80260
2014,1,28,22,30,17.3,276.8,-0.07,80250
2014,1,28,23,30,11.19,272.5,0.13,80240
2014,1,29,0,30,19.11,267.77,0.91,80210
2014,1,29,1,30,21.7,264.73,1.24,80210
2014,1,29,2,30,23.02,263.89,1.56,80170
2014,1,29,3,30,24.55,263.92,1.73,80110
2014,1,29,4,30,24.96,265.19,1.8900000000000001,80070
2014,1,29,5,30,25.05,265.58,2.1,80040
2014,1,29,6,30,25.18,264.06,2.38,79990
2014,1,29,7,30,25.68,261,2.5500000000000003,79950
2014,1,29,8,30,25.19,261,3.4,79910
2014,1,29,9,30,25.44,261.44,4.71,79910
2014,1,29,10,30,23.95,263.51,5.95,79860
2014,1,29,11,30,22.95,261.68,6.5,79820
2014,1,29,12,30,21.63,262.58,7.2700000000000005,79740
2014,1,29,13,30,5.24,312.79,8.14,79730
2014,1,29,14,30,4.8500000000000005,300.11,8.32,79670
2014,1,29,15,30,5.7,263.7,9.32,79610
2014,1,29,16,30,7.34,194.21,8.78,79500
2014,1,29,17,30,4.33,124.18,8.05,79360
2014,1,29,18,30,9.15,241.25,6.41,79240
2014,1,29,19,30,15.530000000000001,270.26,6.390000000000001,79120
2014,1,29,20,30,29.900000000000002,268.48,6.91,79010
2014,1,29,21,30,30.080000000000002,268.22,7.33,79000
2014,1,29,22,30,27.73,269.19,7.8100000000000005,79000
2014,1,29,23,30,24.900000000000002,268.24,7.94,79000
2014,1,30,0,30,24.17,268.25,8.02,78990
2014,1,30,1,30,23.51,270.73,8.07,79020
2014,1,30,2,30,21.76,272.3,7.95,79060
2014,1,30,3,30,21.2,277.62,7.65,79110
2014,1,30,4,30,1.5,180.36,4.72,79230
2014,1,30,5,30,5.01,125.79,3.7600000000000002,79320
2014,1,30,6,30,4.7700000000000005,125.9,4.39,79360
2014,1,30,7,30,3.75,172.1,4.8100000000000005,79410
2014,1,30,8,30,1.41,200.16,4.86,79440
2014,1,30,9,30,10.700000000000001,274.79,4.82,79440
2014,1,30,10,30,5.22,244.88,6.19,79440
2014,1,30,11,30,5.66,138.32,5.2700000000000005,79450
2014,1,30,12,30,5.39,130.48,5.41,79450
2014,1,30,13,30,4.03,140.15,5.45,79450
2014,1,30,14,30,3.88,112.24000000000001,5.97,79440
2014,1,30,15,30,4.76,115.01,5.84,79420
2014,1,30,16,30,7.13,92.12,4.33,79440
2014,1,30,17,30,5.43,38.96,2.35,79480
2014,1,30,18,30,6.97,55.47,-0.75,79510
2014,1,30,19,30,5.5200000000000005,18.76,-0.75,79490
2014,1,30,20,30,5.18,49.47,-1.05,79470
2014,1,30,21,30,7.51,33.93,-1.36,79490
2014,1,30,22,30,8.31,43.53,-1.83,79480
2014,1,30,23,30,7.12,62.82,-2.24,79480
2014,1,31,0,30,7.87,63.67,-2.52,79470
2014,1,31,1,30,8.14,67.15,-2.74,79490
2014,1,31,2,30,8.1,354.46,-3.12,79480
2014,1,31,3,30,5.62,108.05,-4.8,79510
2014,1,31,4,30,4.28,86.94,-5.05,79560
2014,1,31,5,30,4.33,358.41,-5.38,79610
2014,1,31,6,30,4.33,1.3900000000000001,-6.0200000000000005,79630
2014,1,31,7,30,3.96,119.65,-6.46,79620
2014,1,31,8,30,2.02,19.150000000000002,-6.92,79610
2014,1,31,9,30,1.72,133.67000000000002,-6.73,79610
2014,1,31,10,30,1.61,31.75,-6.05,79580
2014,1,31,11,30,2.09,36.86,-5.23,79520
2014,1,31,12,30,3.18,28.03,-4.62,79470
2014,1,31,13,30,2.94,48.93,-4.23,79490
2014,1,31,14,30,2.48,59.47,-4.0600000000000005,79470
2014,1,31,15,30,2.21,22.95,-3.92,79430
2014,1,31,16,30,2.4,18.240000000000002,-3.96,79430
2014,1,31,17,30,2.31,23.18,-4.5600000000000005,79450
2014,1,31,18,30,2.46,12.870000000000001,-4.87,79470
2014,1,31,19,30,2.13,16.82,-4.99,79480
2014,1,31,20,30,1.58,13.59,-4.96,79480
2014,1,31,21,30,1.01,32.35,-4.92,79530
2014,1,31,22,30,1.06,148.51,-4.94,79550
2014,1,31,23,30,1.06,120.98,-4.94,79560
2014,2,1,0,30,1.12,79.66,-4.92,79590
2014,2,1,1,30,1.84,87.38,-4.67,79610
2014,2,1,2,30,1.3,298.53000000000003,-4.5600000000000005,79620
2014,2,1,3,30,2.5,341.41,-4.5200000000000005,79660
2014,2,1,4,30,1.49,333.09000000000003,-4.65,79700
2014,2,1,5,30,4.49,311.01,-5.76,79760
2014,2,1,6,30,4.59,325.26,-6.17,79790
2014,2,1,7,30,3.99,37.76,-6.59,79810
2014,2,1,8,30,3.5100000000000002,29.47,-6.87,79870
2014,2,1,9,30,2.81,18.32,-7.01,79910
2014,2,1,10,30,2.02,31.13,-6.78,79920
2014,2,1,11,30,2.07,42.160000000000004,-6.34,79930
2014,2,1,12,30,2.92,67.58,-6.18,79940
2014,2,1,13,30,3.9,40.660000000000004,-6.41,79980
2014,2,1,14,30,2.96,44.36,-6.74,80030
2014,2,1,15,30,2.05,27.12,-6.87,80050
2014,2,1,16,30,1.55,40.84,-7.08,80120
2014,2,1,17,30,0.76,344.43,-7.5200000000000005,80190
2014,2,1,18,30,0.24,108.78,-7.66,80250
2014,2,1,19,30,3.65,8.06,-8.73,80300
2014,2,1,20,30,4.01,5.48,-9.700000000000001,80330
2014,2,1,21,30,3.21,13.780000000000001,-10.46,80370
2014,2,1,22,30,1.9000000000000001,344.08,-10.790000000000001,80390
2014,2,1,23,30,0.93,316.54,-10.94,80390
2014,2,2,0,30,1.49,226.12,-10.33,80380
2014,2,2,1,30,2.54,155.98,-9.52,80360
2014,2,2,2,30,2.3000000000000003,176.3,-8.700000000000001,80320
2014,2,2,3,30,1.57,165.26,-8.71,80280
2014,2,2,4,30,2.04,93.84,-10.15,80280
2014,2,2,5,30,0.87,147.92000000000002,-9.19,80280
2014,2,2,6,30,1.36,163.48,-8.5,80270
2014,2,2,7,30,1.62,125.85000000000001,-8.55,80250
2014,2,2,8,30,2.5300000000000002,113.41,-9.46,80250
2014,2,2,9,30,1.25,111.26,-8.51,80260
2014,2,2,10,30,1.25,99.79,-5.93,80240
2014,2,2,11,30,3.04,102.97,-5.09,80220
2014,2,2,12,30,2.22,100.37,-4.57,80210
2014,2,2,13,30,2.25,81.27,-4.21,80220
2014,2,2,14,30,1.49,78.66,-4.07,80200
2014,2,2,15,30,2.02,68.35000000000001,-4,80170
2014,2,2,16,30,3.06,45.38,-4.89,80170
2014,2,2,17,30,2.59,6.58,-6.73,80180
2014,2,2,18,30,0.34,12.01,-6.84,80170
2014,2,2,19,30,1.18,34.82,-7.53,80130
2014,2,2,20,30,0.44,9.3,-7.83,80090
2014,2,2,21,30,0.78,41.75,-8.33,80060
2014,2,2,22,30,0.65,11.33,-8.370000000000001,80020
2014,2,2,23,30,0.64,347.52,-8.49,79990
2014,2,3,0,30,0.46,332.71,-8.55,79960
2014,2,3,1,30,0.47000000000000003,98.18,-8.63,79930
2014,2,3,2,30,1.37,108.94,-8.92,79900
2014,2,3,3,30,1.29,133.25,-8.93,79860
2014,2,3,4,30,0.52,130.64000000000001,-6.83,79840
2014,2,3,5,30,0.58,139.5,-6.61,79850
2014,2,3,6,30,1.03,257.64,-6.5200000000000005,79840
2014,2,3,7,30,0.38,332.59000000000003,-6.9,79820
2014,2,3,8,30,0.33,49.800000000000004,-6.37,79830
2014,2,3,9,30,1.3900000000000001,49.86,-5.83,79840
2014,2,3,10,30,0.99,90.62,-4.5600000000000005,79830
2014,2,3,11,30,1.19,85.94,-3.33,79810
2014,2,3,12,30,2.56,77.78,-3.15,79810
2014,2,3,13,30,2.3000000000000003,83.59,-2.94,79820
2014,2,3,14,30,2.45,81.13,-3.0300000000000002,79820
2014,2,3,15,30,2.91,80.02,-3.25,79820
2014,2,3,16,30,2.57,73.24,-3.66,79840
2014,2,3,17,30,2.64,68.5,-4.16,79890
2014,2,3,18,30,1.68,57.56,-4.86,79920
2014,2,3,19,30,3.12,140.02,-6.3,79930
2014,2,3,20,30,2.81,147.02,-6.4,79920
2014,2,3,21,30,2.5,146.3,-6.33,79920
2014,2,3,22,30,3.14,186.07,-6.3100000000000005,79920
2014,2,3,23,30,2.1,169.64000000000001,-6.18,79910
2014,2,4,0,30,2.15,58.870000000000005,-6.87,79920
2014,2,4,1,30,2.0300000000000002,29.080000000000002,-6.78,79920
2014,2,4,2,30,3.09,133.39000000000001,-6.86,79900
2014,2,4,3,30,4.64,105.74000000000001,-7.86,79890
2014,2,4,4,30,2.39,114.79,-7.99,79890
2014,2,4,5,30,1.84,101.55,-8.05,79900
2014,2,4,6,30,2.64,76.99,-8.23,79890
2014,2,4,7,30,3.67,66.56,-8.65,79880
2014,2,4,8,30,3,68.22,-8.52,79880
2014,2,4,9,30,3.86,66.82000000000001,-8.42,79900
2014,2,4,10,30,4.61,76.07000000000001,-8.22,79870
2014,2,4,11,30,5.21,61.09,-8.48,79860
2014,2,4,12,30,4.62,67.06,-8.69,79870
2014,2,4,13,30,5.0600000000000005,67.95,-8.6,79910
2014,2,4,14,30,5.15,59.870000000000005,-8.65,79950
2014,2,4,15,30,5.2,48.76,-9.15,80000
2014,2,4,16,30,4.72,75.08,-9.64,80100
2014,2,4,17,30,5.63,63.38,-10.52,80190
2014,2,4,18,30,3.54,78.94,-10.57,80300
2014,2,4,19,30,4.41,71.02,-11.06,80370
2014,2,4,20,30,6.5600000000000005,52.93,-12.36,80460
2014,2,4,21,30,6.38,22.78,-13.06,80560
2014,2,4,22,30,5.89,22.95,-13.97,80630
2014,2,4,23,30,4.74,22.44,-14.88,80680
2014,2,5,0,30,3.58,18.16,-15.120000000000001,80720
2014,2,5,1,30,3.18,21.71,-15.4,80750
2014,2,5,2,30,2.86,34.2,-15.69,80750
2014,2,5,3,30,2.84,44.96,-16.03,80730
2014,2,5,4,30,2.72,36.45,-16.38,80750
2014,2,5,5,30,2.79,15.89,-16.75,80790
2014,2,5,6,30,2.95,8.23,-17.04,80800
2014,2,5,7,30,2.85,8.45,-17.28,80800
2014,2,5,8,30,2.57,18.64,-17.21,80810
2014,2,5,9,30,2.24,27.3,-16.77,80800
2014,2,5,10,30,2.16,44.800000000000004,-16.21,80770
2014,2,5,11,30,2.58,48.92,-15.620000000000001,80740
2014,2,5,12,30,2.4,49.58,-15.040000000000001,80730
2014,2,5,13,30,2.65,48.870000000000005,-14.49,80730
2014,2,5,14,30,2.79,43.46,-14.370000000000001,80710
2014,2,5,15,30,2.7800000000000002,34.32,-14.33,80690
2014,2,5,16,30,3.2800000000000002,28.990000000000002,-14.75,80690
2014,2,5,17,30,2.62,42.62,-15.17,80730
2014,2,5,18,30,2.94,42.4,-15.83,80750
2014,2,5,19,30,2.52,55.02,-16.27,80740
2014,2,5,20,30,2.23,36.89,-16.6,80690
2014,2,5,21,30,2.19,8.75,-17.09,80650
2014,2,5,22,30,1.99,354.35,-17.42,80610
2014,2,5,23,30,1.8900000000000001,354.09000000000003,-17.81,80550
2014,2,6,0,30,1.74,350.86,-18.12,80530
2014,2,6,1,30,2,352.69,-18.400000000000002,80500
2014,2,6,2,30,1.92,352.06,-18.68,80460
2014,2,6,3,30,2.33,355.40000000000003,-18.990000000000002,80410
2014,2,6,4,30,2.32,352.56,-19.16,80390
2014,2,6,5,30,2.47,353.05,-19.47,80390
2014,2,6,6,30,2.46,346.82,-19.7,80370
2014,2,6,7,30,1.98,350.37,-19.8,80330
2014,2,6,8,30,1.53,12.450000000000001,-19.48,80310
2014,2,6,9,30,1.59,34.97,-18.75,80280
2014,2,6,10,30,1.62,53.15,-17.78,80220
2014,2,6,11,30,1.3800000000000001,76.27,-16.69,80170
2014,2,6,12,30,1.61,81.47,-15.32,80120
2014,2,6,13,30,1.84,83.89,-14.19,80070
2014,2,6,14,30,2.23,71.85000000000001,-13.280000000000001,80030
2014,2,6,15,30,2.33,76.37,-12.91,80000
2014,2,6,16,30,2.5500000000000003,68.97,-12.92,79990
2014,2,6,17,30,1.92,50.68,-13.74,80000
2014,2,6,18,30,1.56,93.36,-14.11,80000
2014,2,6,19,30,1.97,96.28,-14.68,79950
2014,2,6,20,30,1.97,99.72,-14.42,79920
2014,2,6,21,30,2.07,98.71000000000001,-14.35,79890
2014,2,6,22,30,1.56,113.33,-14.74,79870
2014,2,6,23,30,1.79,140.5,-12.86,79830
2014,2,7,0,30,2.13,146.01,-11.89,79780
2014,2,7,1,30,1.72,141.85,-10.65,79770
2014,2,7,2,30,2.79,129.06,-9.84,79760
2014,2,7,3,30,2.17,136.59,-7.7700000000000005,79730
2014,2,7,4,30,1.94,162.69,-6.13,79730
2014,2,7,5,30,2.45,152.05,-4.6000000000000005,79740
2014,2,7,6,30,1.67,161.39000000000001,-3.29,79730
2014,2,7,7,30,0.92,191.95000000000002,-2.2600000000000002,79730
2014,2,7,8,30,2.54,154.93,-1.21,79720
2014,2,7,9,30,2.89,154.71,-0.51,79720
2014,2,7,10,30,4.0200000000000005,151.31,0.63,79700
2014,2,7,11,30,3.16,89.85000000000001,1.56,79660
2014,2,7,12,30,2.87,65.91,2.0300000000000002,79660
2014,2,7,13,30,4.9,293.54,3.49,79660
2014,2,7,14,30,13.540000000000001,276.48,3.88,79660
2014,2,7,15,30,14.59,273.97,3.54,79660
2014,2,7,16,30,17.18,268.37,2.57,79640
2014,2,7,17,30,11.6,272.69,1.8,79760
2014,2,7,18,30,6.71,287.74,1.19,79780
2014,2,7,19,30,1.84,267.37,0.77,79760
2014,2,7,20,30,2.96,269.86,0.87,79760
2014,2,7,21,30,4.12,95.10000000000001,1.55,79770
2014,2,7,22,30,5.73,97.53,2.1,79800
2014,2,7,23,30,1.7,71.59,1.68,79770
2014,2,8,0,30,4.75,274.09000000000003,1.4000000000000001,79750
2014,2,8,1,30,4.21,287.35,1.45,79750
2014,2,8,2,30,5.89,284.44,1.69,79750
2014,2,8,3,30,16.53,271.9,1.81,79720
2014,2,8,4,30,16.68,269.91,1.93,79710
2014,2,8,5,30,20.3,269.24,2.5300000000000002,79710
2014,2,8,6,30,20.72,268.2,2.67,79710
2014,2,8,7,30,20.47,269.55,2.7600000000000002,79710
2014,2,8,8,30,20.11,269.29,3.39,79730
2014,2,8,9,30,20.56,269.28000000000003,4.45,79760
2014,2,8,10,30,22.71,267.5,5.14,79780
2014,2,8,11,30,22.37,265.72,5.57,79810
2014,2,8,12,30,22.44,263.86,5.84,79830
2014,2,8,13,30,22.53,263.01,5.8500000000000005,79860
2014,2,8,14,30,23.72,262.45,5.69,79870
2014,2,8,15,30,23.900000000000002,262.17,5.53,79870
2014,2,8,16,30,22.14,263.32,5.23,79890
2014,2,8,17,30,21.51,266.01,4.62,79900
2014,2,8,18,30,24.51,266.91,4.3100000000000005,79920
2014,2,8,19,30,25.35,266.01,4.8100000000000005,79880
2014,2,8,20,30,27.38,266.89,4.99,79850
2014,2,8,21,30,23.900000000000002,271.7,5.41,79900
2014,2,8,22,30,8.99,44.97,6.13,80090
2014,2,8,23,30,8.290000000000001,17.56,-3.87,80240
2014,2,9,0,30,4.0200000000000005,32.95,-4.5200000000000005,80280
2014,2,9,1,30,1.44,34.09,-4.66,80280
2014,2,9,2,30,1.6600000000000001,56.33,-5.08,80250
2014,2,9,3,30,2.14,49.07,-5.33,80200
2014,2,9,4,30,2.56,53.410000000000004,-5.45,80150
2014,2,9,5,30,2.18,66.93,-5.05,80110
2014,2,9,6,30,3.6,76.55,-4.59,80090
2014,2,9,7,30,3.68,55.22,-4.34,80070
2014,2,9,8,30,4.5,51.21,-4.19,80080
2014,2,9,9,30,5.4,37.550000000000004,-3.17,80080
2014,2,9,10,30,5.73,52.93,-3.0100000000000002,80080
2014,2,9,11,30,5.21,65.54,-1.94,80050
2014,2,9,12,30,4.99,72.37,-1.12,80060
2014,2,9,13,30,4.11,64.95,-0.76,80090
2014,2,9,14,30,3.58,51.15,-0.91,80130
2014,2,9,15,30,2.49,34.49,-1.49,80160
2014,2,9,16,30,2.47,39.97,-2.36,80190
2014,2,9,17,30,3.29,9.28,-3.93,80250
2014,2,9,18,30,3.2600000000000002,3.93,-4.51,80320
2014,2,9,19,30,3.04,5.2700000000000005,-5.14,80370
2014,2,9,20,30,0.89,331.55,-4.8100000000000005,80400
2014,2,9,21,30,1.6600000000000001,220.21,-4.49,80390
2014,2,9,22,30,1.76,185.03,-1.85,80360
2014,2,9,23,30,1.68,206.42000000000002,-1.05,80360
2014,2,10,0,30,5.08,180.27,-0.06,80350
2014,2,10,1,30,1.6500000000000001,74.97,-0.71,80360
2014,2,10,2,30,1.08,101.32000000000001,-2.82,80350
2014,2,10,3,30,1.2,73.12,-3.74,80320
2014,2,10,4,30,1.6500000000000001,8.33,-4.98,80330
2014,2,10,5,30,2.15,11.5,-5.46,80340
2014,2,10,6,30,1.75,77.25,-5.23,80330
2014,2,10,7,30,1.27,36.24,-5.57,80290
2014,2,10,8,30,1.7,48.02,-5.88,80310
2014,2,10,9,30,1.02,62.59,-5.48,80320
2014,2,10,10,30,1.1500000000000001,42.11,-4.61,80330
2014,2,10,11,30,1.45,75.79,-3.3000000000000003,80320
2014,2,10,12,30,2,70.27,-1.47,80320
2014,2,10,13,30,1.62,55.54,-0.75,80360
2014,2,10,14,30,2.15,73.35000000000001,-1.17,80400
2014,2,10,15,30,0.96,62.95,-0.91,80410
2014,2,10,16,30,2.4,63.43,-0.76,80460
2014,2,10,17,30,2.73,7.05,-2.38,80540
2014,2,10,18,30,3.5500000000000003,255.04,-1.58,80590
2014,2,10,19,30,1.81,328.45,-0.54,80620
2014,2,10,20,30,2.18,350.75,0.45,80630
2014,2,10,21,30,1.04,289.95,0.42,80650
2014,2,10,22,30,2.41,244.72,0.42,80650
